product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
766,ipsum primis in faucibus,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",91.0,13.53,toys,Skibox,995,Crimson,medium,6.9,2012-01-28,2.7,616,odio porttitor id consequat,1.7,531,standard,15.19
767,nulla ultrices aliquet,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",307.69,18.14,home decor,Wordpedia,116,Khaki,extra large,9.1,2017-02-04,4.8,319,pulvinar,3.4,48,standard,3.52
768,sit amet diam,Aliquam erat volutpat. In congue. Etiam justo.,728.3,49.3,home decor,Photobean,356,Blue,small,6.0,2015-01-29,1.2,83,sem,1.6,819,free,40.84
769,commodo vulputate,Morbi a ipsum. Integer a nibh. In quis justo.,126.49,5.51,home decor,Eadel,431,Goldenrod,small,6.2,2014-08-28,3.2,762,commodo vulputate,2.3,659,free,41.03
770,pede justo,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",887.55,8.43,clothing,Yombu,387,Indigo,large,10.0,2018-10-23,4.8,450,tincidunt nulla mollis molestie lorem quisque,4.8,249,express,48.15
771,metus aenean,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,725.28,41.52,beauty,Minyx,404,Pink,large,6.8,2012-12-16,1.2,131,pellentesque quisque porta,3.4,434,standard,9.17
772,et magnis dis,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",370.03,10.29,electronics,Avamm,526,Green,large,3.3,2015-07-08,1.1,892,fringilla rhoncus mauris enim leo,2.1,206,standard,15.52
773,nibh fusce,Maecenas pulvinar lobortis est.,735.91,11.5,home decor,Katz,762,Orange,large,3.3,2016-01-13,5.0,374,ipsum praesent blandit lacinia erat vestibulum,2.0,390,free,11.53
774,nonummy integer non velit,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",133.62,2.05,toys,Twitternation,684,Green,medium,6.1,2016-03-19,3.5,250,convallis,2.6,730,express,46.45
775,ipsum dolor sit,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",512.03,8.03,toys,Chatterbridge,65,Turquoise,extra large,1.3,2015-06-23,4.3,620,nibh,3.6,684,standard,13.82
776,ut dolor,Morbi non lectus.,792.88,1.05,beauty,Twinder,737,Pink,large,1.6,2016-09-07,2.4,747,curabitur gravida nisi at,3.7,185,standard,7.38
777,non velit,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",570.63,1.63,clothing,Jatri,268,Violet,medium,5.3,2020-08-19,1.1,132,eget massa tempor convallis,2.1,533,standard,49.42
778,orci nullam molestie,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",484.89,13.37,home decor,Jaxspan,985,Puce,large,1.7,2022-09-05,2.6,230,elit ac nulla,1.8,192,express,38.06
779,pede lobortis ligula,In hac habitasse platea dictumst.,720.12,39.7,toys,Edgeify,268,Aquamarine,large,2.8,2020-05-04,1.7,624,ligula,2.4,198,express,8.76
780,amet sem fusce,Nunc rhoncus dui vel sem. Sed sagittis.,857.98,44.34,clothing,Viva,283,Crimson,extra large,6.9,2012-05-20,4.7,820,amet eros suspendisse,2.5,99,free,40.81
781,odio cras mi pede,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",545.21,6.37,toys,Eabox,296,Purple,large,0.6,2010-04-04,2.9,838,interdum in ante,5.0,551,express,49.38
782,vivamus vel,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,268.63,41.19,electronics,Gevee,802,Turquoise,small,9.6,2011-06-02,2.4,449,leo maecenas pulvinar lobortis est phasellus,5.0,589,express,33.8
783,egestas metus,In hac habitasse platea dictumst.,971.88,26.56,clothing,Roodel,31,Red,small,6.8,2022-08-14,3.3,861,quam turpis adipiscing lorem vitae,4.4,41,express,0.22
784,blandit ultrices enim lorem,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,83.38,0.82,home decor,Miboo,37,Goldenrod,extra large,8.4,2012-07-21,1.8,527,morbi porttitor,2.0,392,standard,36.91
785,blandit mi in porttitor,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,631.71,23.7,electronics,Leexo,824,Yellow,large,7.0,2022-03-09,4.3,226,posuere cubilia curae mauris viverra,2.0,504,standard,43.12
786,id nulla ultrices aliquet,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",715.58,37.71,beauty,Voomm,459,Puce,extra large,4.0,2013-09-24,4.7,963,platea dictumst aliquam augue quam,3.5,721,standard,9.76
787,malesuada in imperdiet,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,866.94,23.78,toys,Twitterworks,962,Blue,large,2.0,2010-07-23,4.6,226,sit amet nunc viverra,2.0,926,free,34.19
788,tristique fusce congue diam,In hac habitasse platea dictumst.,372.38,44.88,electronics,Shufflebeat,121,Pink,medium,1.8,2016-03-31,3.8,62,placerat praesent,2.6,906,express,28.55
789,dui vel nisl,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",810.29,28.78,home decor,Zoomdog,294,Red,large,2.2,2012-04-03,2.2,311,nulla eget eros,1.0,202,express,46.75
790,eget vulputate ut ultrices,Quisque ut erat. Curabitur gravida nisi at nibh.,166.76,0.25,beauty,Browsedrive,78,Mauv,small,3.2,2019-03-11,4.8,890,ipsum,2.0,627,express,44.89
791,odio condimentum id luctus,Nulla tellus. In sagittis dui vel nisl.,657.97,15.63,toys,Yabox,99,Fuscia,small,4.2,2015-08-01,3.8,667,massa tempor convallis,4.8,550,standard,12.42
792,duis bibendum felis,Integer tincidunt ante vel ipsum.,79.54,8.7,beauty,Skidoo,800,Violet,small,1.3,2015-02-07,2.7,169,ipsum primis in,1.2,531,standard,11.0
793,tincidunt eu felis fusce,Ut at dolor quis odio consequat varius. Integer ac leo.,990.3,23.57,clothing,Skilith,220,Khaki,large,0.3,2017-08-12,3.9,173,phasellus sit,4.6,418,standard,49.2
794,fermentum donec ut,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,356.33,4.57,electronics,Roombo,422,Maroon,medium,7.7,2017-03-04,3.9,18,primis in faucibus,1.5,916,free,38.99
795,imperdiet sapien urna pretium,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",614.35,21.1,electronics,Skinte,271,Crimson,extra large,3.6,2015-05-09,2.7,55,vulputate ut ultrices vel augue,1.4,890,standard,33.38
796,sapien cum sociis natoque,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",759.02,45.25,home decor,Topicstorm,108,Purple,small,4.8,2014-06-21,2.2,580,vivamus tortor duis mattis egestas metus,3.7,254,standard,12.63
797,hendrerit at vulputate,Sed vel enim sit amet nunc viverra dapibus.,716.53,28.79,clothing,Realblab,923,Aquamarine,large,9.3,2020-01-01,4.2,398,luctus ultricies eu nibh quisque id,4.7,896,standard,25.38
798,luctus et ultrices posuere,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",598.32,8.68,clothing,Rhynoodle,28,Pink,extra large,1.0,2017-04-19,3.0,161,suspendisse potenti cras,1.7,115,free,25.17
799,ut ultrices,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",353.94,4.94,beauty,Voomm,291,Violet,large,6.9,2016-01-13,2.6,838,in porttitor pede justo eu massa,3.4,405,standard,15.01
800,ut mauris,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",504.29,43.51,clothing,Oyope,261,Pink,extra large,3.4,2020-12-16,2.4,31,ipsum,4.6,92,express,37.15
801,erat eros,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",328.59,28.13,home decor,Jatri,903,Purple,large,3.2,2012-04-15,2.1,698,risus dapibus augue vel,4.5,380,free,2.19
802,sed accumsan felis ut,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",608.89,31.35,clothing,Youbridge,645,Indigo,large,7.3,2022-06-16,1.9,465,scelerisque quam turpis,1.3,610,standard,33.35
803,nulla neque libero convallis,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,472.51,43.95,toys,Babbleset,336,Maroon,large,9.7,2017-06-22,2.9,415,eleifend luctus ultricies eu nibh,4.1,436,standard,16.51
804,volutpat sapien arcu sed,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,506.1,6.21,toys,Janyx,882,Turquoise,large,7.3,2014-07-10,1.1,836,integer pede justo lacinia eget,4.6,643,free,34.67
805,faucibus orci,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",172.16,21.65,electronics,Youopia,274,Purple,extra large,2.8,2011-11-26,5.0,159,dictumst morbi vestibulum velit id pretium,2.9,820,standard,36.33
806,nec sem duis,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",767.42,3.43,beauty,Minyx,812,Goldenrod,extra large,5.4,2017-04-03,1.8,496,velit donec,4.1,536,standard,16.12
807,viverra pede ac,Praesent lectus.,918.36,11.2,home decor,Brainverse,935,Turquoise,large,0.5,2020-08-12,1.2,731,eget vulputate ut ultrices vel,1.3,228,standard,25.68
808,fusce consequat nulla nisl,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",827.93,2.37,clothing,Devpoint,990,Green,medium,9.9,2015-01-23,3.2,652,rutrum ac,1.8,160,free,21.66
809,varius ut blandit,Duis mattis egestas metus.,597.31,27.38,toys,Bluezoom,158,Yellow,medium,2.6,2011-07-31,4.3,424,in hac habitasse,2.7,269,express,10.75
810,in hac habitasse,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,725.39,42.94,beauty,Brightbean,163,Aquamarine,small,9.1,2010-03-02,4.2,731,massa id nisl venenatis lacinia,3.0,625,express,15.13
811,quam sapien varius,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",57.26,23.85,beauty,Blogtag,221,Puce,large,5.7,2015-07-26,3.0,557,amet sem fusce consequat,4.5,823,standard,23.72
812,in hac habitasse platea,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,43.16,6.66,electronics,Yotz,655,Green,large,2.7,2021-04-27,2.8,175,porta volutpat quam pede,2.5,59,standard,15.45
813,dui vel,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,519.5,38.96,electronics,Zava,0,Mauv,large,7.7,2011-06-24,3.1,105,nec dui luctus rutrum,3.2,382,standard,10.55
814,dapibus dolor vel est,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",372.5,9.03,clothing,Gabvine,489,Puce,large,5.5,2020-07-02,2.6,169,dolor,4.6,530,standard,40.15
815,erat vestibulum sed magna,Nam dui.,389.92,39.33,electronics,Mybuzz,135,Blue,small,7.6,2018-09-23,3.9,217,eget elit sodales scelerisque mauris sit,3.3,5,free,1.24
816,leo odio porttitor id,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,206.56,30.37,clothing,Browsetype,365,Goldenrod,medium,3.3,2021-03-29,2.9,924,augue,1.2,333,standard,25.89
817,adipiscing lorem vitae mattis,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",368.42,33.29,beauty,Fiveclub,994,Khaki,extra large,7.8,2019-12-31,4.7,599,eget,2.5,54,standard,42.32
818,aliquam sit amet,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",9.45,18.22,beauty,Skalith,654,Khaki,medium,0.4,2014-12-21,1.6,713,accumsan felis ut at,1.4,142,free,23.46
819,lobortis convallis tortor risus,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.,376.61,41.53,clothing,Agimba,10,Purple,large,7.6,2014-12-15,4.9,107,velit donec,2.1,471,standard,9.2
820,dignissim vestibulum vestibulum,Integer a nibh. In quis justo.,352.35,25.75,electronics,Youopia,270,Khaki,medium,7.9,2010-04-03,2.3,24,mi,2.9,720,standard,47.17
821,metus vitae ipsum,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,934.41,34.33,toys,Ooba,835,Mauv,extra large,5.7,2017-06-18,3.5,836,cubilia curae duis,4.0,518,standard,24.74
822,sed magna at,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,661.12,31.22,clothing,Kanoodle,804,Violet,small,8.3,2015-05-17,3.8,504,augue,1.7,250,express,21.23
823,laoreet ut rhoncus,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,200.08,27.44,home decor,Jaxbean,172,Mauv,medium,3.2,2017-04-20,2.3,249,integer tincidunt ante vel ipsum,2.3,282,standard,47.59
824,donec ut mauris,In hac habitasse platea dictumst.,233.24,32.24,toys,Livepath,319,Aquamarine,small,1.4,2019-08-19,2.4,497,duis mattis,1.5,716,free,49.5
825,consequat lectus in est,Phasellus in felis. Donec semper sapien a libero.,679.54,34.92,home decor,Dabtype,837,Mauv,large,3.4,2012-04-21,2.2,597,est,3.6,360,express,49.57
826,blandit mi in porttitor,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",260.97,33.79,electronics,Cogibox,647,Khaki,small,3.9,2022-07-09,2.3,554,rhoncus dui vel sem sed sagittis,1.8,133,express,41.91
827,quisque arcu libero rutrum,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",972.92,16.69,home decor,Zooxo,245,Violet,medium,6.8,2012-02-22,2.2,771,dolor,1.3,876,free,47.46
828,pellentesque eget nunc donec,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,331.64,31.52,toys,Skimia,796,Orange,small,0.2,2016-07-15,3.7,120,luctus,3.0,914,free,5.06
829,sit amet justo,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",788.24,1.04,toys,Thoughtbeat,769,Pink,extra large,0.8,2021-09-27,2.2,452,in consequat,3.9,333,standard,18.92
830,augue luctus tincidunt,Sed vel enim sit amet nunc viverra dapibus.,184.05,37.27,toys,Fivechat,474,Turquoise,extra large,5.4,2019-02-17,2.0,242,convallis nunc proin at turpis a,3.0,530,standard,11.6
831,sapien non,Cras pellentesque volutpat dui.,501.51,46.76,beauty,Thoughtworks,486,Turquoise,extra large,7.8,2012-01-20,4.3,897,venenatis tristique,1.0,271,free,20.31
832,nisi venenatis tristique,In congue. Etiam justo. Etiam pretium iaculis justo.,916.76,17.63,toys,Jabbercube,218,Khaki,large,9.6,2021-05-20,2.1,8,convallis eget eleifend,1.7,903,standard,44.46
833,consequat nulla nisl,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,990.01,47.67,electronics,Topdrive,371,Crimson,extra large,3.8,2013-11-28,3.2,740,sapien cursus vestibulum proin eu,1.1,337,express,37.84
834,penatibus et,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",639.37,24.16,home decor,Trupe,400,Mauv,small,4.6,2013-07-31,4.4,130,nullam porttitor lacus at,2.5,102,express,23.51
835,pharetra magna ac,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",264.79,47.41,electronics,Yozio,793,Orange,large,7.0,2013-02-27,1.6,436,mauris,3.1,181,free,42.81
836,pharetra magna,Curabitur convallis.,134.39,46.72,clothing,Jaxworks,344,Mauv,extra large,8.2,2013-03-22,2.0,863,nascetur ridiculus mus,1.7,142,express,23.01
837,primis in faucibus orci,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",303.29,41.02,beauty,Zoozzy,51,Pink,large,4.6,2015-05-01,2.2,384,eu,1.5,96,express,15.3
838,orci mauris lacinia,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",509.13,0.05,home decor,Browsebug,222,Violet,small,9.9,2010-02-06,3.1,989,semper porta volutpat quam,2.6,248,express,15.88
839,ipsum dolor,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",762.7,29.91,beauty,Fliptune,956,Aquamarine,small,4.2,2010-06-25,4.3,737,curae donec pharetra,2.5,142,standard,5.04
840,congue etiam justo,Donec quis orci eget orci vehicula condimentum.,606.27,44.11,electronics,Jabbersphere,67,Indigo,large,6.0,2022-11-23,1.7,650,maecenas leo odio condimentum id luctus,4.2,4,free,18.78
841,non ligula pellentesque ultrices,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",349.05,24.85,home decor,Viva,779,Teal,small,3.5,2022-07-23,3.2,173,odio consequat varius integer ac,1.6,240,free,29.76
842,nulla suspendisse potenti cras,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",198.7,42.41,beauty,Roombo,784,Red,extra large,8.9,2019-01-31,3.2,150,pede justo lacinia eget tincidunt,2.1,965,standard,26.63
843,non ligula pellentesque,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,315.42,17.44,home decor,Quamba,36,Crimson,extra large,3.6,2016-10-03,1.4,377,quisque id justo sit amet sapien,4.7,318,standard,31.49
844,eget elit,Sed ante.,233.65,35.11,beauty,Feedfish,623,Blue,small,3.3,2016-02-08,4.3,768,dolor,4.5,251,express,36.6
845,ut tellus,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",837.02,30.89,electronics,Skidoo,819,Purple,small,6.9,2019-04-24,3.7,548,nunc viverra dapibus nulla suscipit ligula,3.5,86,standard,12.01
846,ut massa,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",114.08,36.21,beauty,Wikizz,283,Aquamarine,large,4.9,2015-04-13,3.5,659,posuere nonummy integer non velit donec,4.9,276,free,38.33
847,aenean auctor gravida sem,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",971.74,36.89,electronics,Yambee,445,Goldenrod,medium,0.3,2022-07-20,3.0,971,id consequat in consequat,2.4,195,express,0.13
848,lobortis est phasellus sit,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,936.35,17.36,electronics,Realpoint,86,Aquamarine,medium,0.4,2021-08-07,3.4,604,integer,2.3,510,free,48.56
849,aenean auctor,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,537.65,4.11,toys,Bubblebox,935,Green,extra large,5.1,2014-04-10,4.5,223,phasellus,3.3,190,express,43.88
850,convallis morbi,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",204.39,9.3,electronics,Trilia,891,Khaki,medium,5.7,2015-12-12,1.8,944,magnis dis parturient montes nascetur,4.1,736,standard,15.29
851,dis parturient montes nascetur,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",511.41,34.28,toys,Zoomlounge,786,Purple,large,6.1,2013-04-11,2.9,628,morbi vestibulum velit id,4.6,207,free,39.61
852,maecenas rhoncus aliquam,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",239.91,31.12,clothing,Skidoo,991,Aquamarine,medium,5.9,2013-10-21,3.2,923,mus,2.5,221,free,48.02
853,libero rutrum,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",909.97,48.62,electronics,Leenti,533,Blue,medium,9.8,2014-08-22,2.3,724,lectus pellentesque at,2.1,227,standard,21.71
854,ac nulla sed vel,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",151.95,46.89,beauty,Fiveclub,940,Turquoise,small,2.6,2019-08-03,2.5,520,rutrum ac,3.8,378,free,6.07
855,tempor turpis nec,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",124.0,12.11,clothing,Feedmix,905,Teal,extra large,6.7,2022-04-12,1.5,672,elementum eu interdum eu,1.5,317,free,7.53
856,purus aliquet at feugiat,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,826.97,46.18,beauty,Gigazoom,938,Yellow,small,0.4,2014-02-13,4.7,288,leo maecenas,1.7,507,express,0.8
857,erat quisque erat,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",4.18,3.77,toys,Thoughtmix,442,Puce,medium,2.8,2015-09-19,3.9,96,nec molestie sed,4.2,492,express,13.69
858,ultricies eu nibh,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",906.48,9.02,electronics,Meedoo,657,Yellow,large,3.7,2012-07-12,1.2,129,morbi non,2.4,183,express,0.05
859,enim leo rhoncus sed,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3.24,4.21,toys,Flashdog,80,Blue,medium,6.6,2014-05-01,4.6,703,diam,4.7,723,standard,14.97
860,diam neque,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",702.32,46.72,electronics,Edgetag,444,Mauv,small,1.1,2010-11-05,3.6,492,cras pellentesque volutpat dui,1.6,48,standard,40.0
861,tellus in sagittis,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,288.25,11.42,home decor,Jaloo,733,Goldenrod,small,8.1,2022-04-23,3.8,621,mi,2.3,150,express,32.98
862,molestie nibh,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",109.33,41.04,clothing,Trudoo,173,Orange,small,1.1,2011-10-01,3.5,291,aliquam sit amet diam in,2.3,61,standard,37.64
863,pellentesque ultrices mattis,Quisque porta volutpat erat.,400.87,36.63,home decor,Wordpedia,594,Maroon,small,8.2,2022-12-21,3.0,488,dui nec nisi volutpat eleifend donec,4.2,27,free,7.33
864,lectus pellentesque eget nunc,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",472.44,15.65,toys,Abatz,585,Crimson,large,4.4,2019-05-05,1.7,788,neque libero convallis eget,2.6,738,standard,24.86
865,nisi venenatis tristique,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",922.51,40.44,electronics,Edgeclub,554,Red,small,0.9,2022-09-18,3.5,21,non ligula,4.9,434,standard,29.98
866,turpis integer,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",749.04,36.07,clothing,Jetwire,930,Goldenrod,small,8.5,2020-11-21,1.0,525,pede venenatis non,4.6,925,free,23.82
867,massa id lobortis,Vivamus vestibulum sagittis sapien.,578.21,42.51,toys,BlogXS,707,Crimson,extra large,1.7,2021-12-07,2.3,264,vel sem,4.6,310,standard,43.97
868,integer tincidunt ante vel,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",98.63,17.8,home decor,Bluezoom,496,Mauv,large,2.6,2017-01-31,2.9,489,ultricies eu nibh quisque id,3.4,432,express,20.69
